Date,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),rain (mm),snowfall (cm),surface_pressure (hPa),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),soil_temperature_0_to_7cm (°C),soil_moisture_0_to_7cm (m³/m³),is_day ()
2023-06-13 06:15:00+01:00,13.6,78.0,9.9,12.5,0.0,0.0,0.0,983.2,2.0,7.2,6.0,14.4,0.357,1.0
2023-06-13 06:35:00+01:00,13.6,78.0,9.9,12.5,0.0,0.0,0.0,983.2,2.0,7.2,6.0,14.4,0.357,1.0
2023-06-13 07:15:00+01:00,14.6,73.0,9.7,13.7,0.0,0.0,0.0,983.5,19.0,5.4,48.0,15.2,0.357,1.0
2023-06-13 07:35:00+01:00,14.6,73.0,9.7,13.7,0.0,0.0,0.0,983.5,19.0,5.4,48.0,15.2,0.357,1.0
2023-06-13 08:15:00+01:00,15.8,70.0,10.3,15.2,0.0,0.0,0.0,983.5,2.0,4.8,42.0,16.3,0.356,1.0
2023-06-13 08:35:00+01:00,15.8,70.0,10.3,15.2,0.0,0.0,0.0,983.5,2.0,4.8,42.0,16.3,0.356,1.0
2023-06-13 09:15:00+01:00,17.6,64.0,10.7,17.8,0.0,0.0,0.0,983.5,39.0,4.1,38.0,17.6,0.354,1.0
2023-06-13 09:35:00+01:00,17.6,64.0,10.7,17.8,0.0,0.0,0.0,983.5,39.0,4.1,38.0,17.6,0.354,1.0
2023-06-13 10:15:00+01:00,18.6,58.0,10.3,18.7,0.0,0.0,0.0,983.5,40.0,4.0,27.0,18.6,0.352,1.0
2023-06-13 10:35:00+01:00,18.6,58.0,10.3,18.7,0.0,0.0,0.0,983.5,40.0,4.0,27.0,18.6,0.352,1.0
2023-06-13 11:15:00+01:00,19.3,57.0,10.5,19.1,0.0,0.0,0.0,983.0,8.0,5.7,35.0,19.4,0.351,1.0
2023-06-13 11:35:00+01:00,19.3,57.0,10.5,19.1,0.0,0.0,0.0,983.0,8.0,5.7,35.0,19.4,0.351,1.0
2023-06-13 12:15:00+01:00,20.2,54.0,10.5,20.7,0.0,0.0,0.0,982.4,8.0,7.1,41.0,20.2,0.348,1.0
2023-06-13 12:35:00+01:00,20.2,54.0,10.5,20.7,0.0,0.0,0.0,982.4,8.0,7.1,41.0,20.2,0.348,1.0
2023-06-13 13:15:00+01:00,20.4,52.0,10.4,21.1,0.0,0.0,0.0,981.8,35.0,6.4,52.0,21.1,0.34,1.0
2023-06-13 13:35:00+01:00,20.4,52.0,10.4,21.1,0.0,0.0,0.0,981.8,35.0,6.4,52.0,21.1,0.34,1.0
2023-06-13 14:15:00+01:00,21.1,50.0,10.3,21.2,0.0,0.0,0.0,981.2,32.0,7.7,62.0,21.4,0.338,1.0
2023-06-13 14:35:00+01:00,21.1,50.0,10.3,21.2,0.0,0.0,0.0,981.2,32.0,7.7,62.0,21.4,0.338,1.0
2023-06-13 15:15:00+01:00,21.2,48.0,9.7,20.7,0.0,0.0,0.0,981.0,30.0,6.8,65.0,21.5,0.336,1.0
2023-06-13 15:35:00+01:00,21.2,48.0,9.7,20.7,0.0,0.0,0.0,981.0,30.0,6.8,65.0,21.5,0.336,1.0
2023-06-13 16:15:00+01:00,20.9,48.0,9.4,19.8,0.0,0.0,0.0,980.7,35.0,6.7,74.0,21.3,0.335,1.0
2023-06-13 16:35:00+01:00,20.9,48.0,9.4,19.8,0.0,0.0,0.0,980.7,35.0,6.7,74.0,21.3,0.335,1.0
2023-06-13 17:15:00+01:00,20.7,48.0,9.3,19.5,0.0,0.0,0.0,980.9,54.0,6.9,81.0,20.8,0.334,1.0
2023-06-13 17:35:00+01:00,20.7,48.0,9.3,19.5,0.0,0.0,0.0,980.9,54.0,6.9,81.0,20.8,0.334,1.0
2023-06-13 18:15:00+01:00,19.8,57.0,11.0,19.1,0.0,0.0,0.0,981.1,67.0,7.2,63.0,20.2,0.333,1.0
2023-06-13 18:35:00+01:00,19.8,57.0,11.0,19.1,0.0,0.0,0.0,981.1,67.0,7.2,63.0,20.2,0.333,1.0
2023-06-13 19:15:00+01:00,18.1,64.0,11.2,17.3,0.0,0.0,0.0,981.4,54.0,7.7,53.0,19.3,0.333,1.0
2023-06-13 19:35:00+01:00,18.1,64.0,11.2,17.3,0.0,0.0,0.0,981.4,54.0,7.7,53.0,19.3,0.333,1.0
2023-06-13 20:15:00+01:00,16.2,65.0,9.7,15.1,0.0,0.0,0.0,981.5,18.0,6.9,39.0,18.2,0.333,0.0
2023-06-13 20:35:00+01:00,16.2,65.0,9.7,15.1,0.0,0.0,0.0,981.5,18.0,6.9,39.0,18.2,0.333,0.0
2023-06-13 21:15:00+01:00,15.2,69.0,9.6,14.3,0.0,0.0,0.0,981.9,5.0,5.7,35.0,17.1,0.333,0.0
2023-06-13 21:35:00+01:00,15.2,69.0,9.6,14.3,0.0,0.0,0.0,981.9,5.0,5.7,35.0,17.1,0.333,0.0
2023-06-13 22:15:00+01:00,14.2,72.0,9.2,13.1,0.0,0.0,0.0,981.9,4.0,6.1,28.0,16.1,0.333,0.0
2023-06-13 22:35:00+01:00,14.2,72.0,9.2,13.1,0.0,0.0,0.0,981.9,4.0,6.1,28.0,16.1,0.333,0.0
2023-06-13 23:15:00+01:00,13.6,74.0,9.2,12.6,0.0,0.0,0.0,982.0,5.0,5.4,4.0,15.3,0.333,0.0
2023-06-13 23:35:00+01:00,13.6,74.0,9.2,12.6,0.0,0.0,0.0,982.0,5.0,5.4,4.0,15.3,0.333,0.0
2023-06-14 00:15:00+01:00,12.9,79.0,9.3,12.2,0.0,0.0,0.0,981.7,14.0,3.4,328.0,14.7,0.333,0.0
2023-06-14 00:35:00+01:00,12.9,79.0,9.3,12.2,0.0,0.0,0.0,981.7,14.0,3.4,328.0,14.7,0.333,0.0
2023-06-14 01:15:00+01:00,12.4,86.0,10.1,11.7,0.0,0.0,0.0,981.5,9.0,5.1,356.0,14.8,0.327,0.0
2023-06-14 01:35:00+01:00,12.4,86.0,10.1,11.7,0.0,0.0,0.0,981.5,9.0,5.1,356.0,14.8,0.327,0.0
2023-06-14 02:15:00+01:00,12.5,85.0,10.0,11.7,0.0,0.0,0.0,981.5,20.0,5.8,353.0,14.5,0.327,0.0
2023-06-14 02:35:00+01:00,12.5,85.0,10.0,11.7,0.0,0.0,0.0,981.5,20.0,5.8,353.0,14.5,0.327,0.0
2023-06-14 03:15:00+01:00,12.5,84.0,9.9,11.4,0.0,0.0,0.0,981.2,40.0,7.3,349.0,14.3,0.327,0.0
2023-06-14 03:35:00+01:00,12.5,84.0,9.9,11.4,0.0,0.0,0.0,981.2,40.0,7.3,349.0,14.3,0.327,0.0
2023-06-14 04:15:00+01:00,12.4,85.0,10.0,11.4,0.0,0.0,0.0,981.2,53.0,6.4,344.0,14.2,0.327,0.0
2023-06-14 04:35:00+01:00,12.4,85.0,10.0,11.4,0.0,0.0,0.0,981.2,53.0,6.4,344.0,14.2,0.327,0.0
2023-06-14 05:15:00+01:00,12.8,84.0,10.1,11.5,0.0,0.0,0.0,981.8,51.0,8.7,343.0,14.3,0.327,1.0
2023-06-14 05:35:00+01:00,12.8,84.0,10.1,11.5,0.0,0.0,0.0,981.8,51.0,8.7,343.0,14.3,0.327,1.0
2023-06-14 06:15:00+01:00,13.9,82.0,10.8,13.0,0.0,0.0,0.0,982.3,58.0,7.3,340.0,14.6,0.327,1.0
2023-06-14 06:35:00+01:00,13.9,82.0,10.8,13.0,0.0,0.0,0.0,982.3,58.0,7.3,340.0,14.6,0.327,1.0
2023-06-14 07:15:00+01:00,15.2,75.0,10.8,14.5,0.0,0.0,0.0,982.6,38.0,6.7,344.0,15.3,0.327,1.0
2023-06-14 07:35:00+01:00,15.2,75.0,10.8,14.5,0.0,0.0,0.0,982.6,38.0,6.7,344.0,15.3,0.327,1.0
2023-06-14 08:15:00+01:00,16.7,70.0,11.1,16.1,0.0,0.0,0.0,983.2,100.0,6.3,347.0,16.3,0.326,1.0
2023-06-14 08:35:00+01:00,16.7,70.0,11.1,16.1,0.0,0.0,0.0,983.2,100.0,6.3,347.0,16.3,0.326,1.0
2023-06-14 09:15:00+01:00,17.5,68.0,11.6,17.0,0.0,0.0,0.0,983.3,33.0,6.5,6.0,17.3,0.325,1.0
2023-06-14 09:35:00+01:00,17.5,68.0,11.6,17.0,0.0,0.0,0.0,983.3,33.0,6.5,6.0,17.3,0.325,1.0
2023-06-14 10:15:00+01:00,18.6,66.0,12.0,18.6,0.0,0.0,0.0,983.5,39.0,6.9,28.0,18.4,0.324,1.0
2023-06-14 10:35:00+01:00,18.6,66.0,12.0,18.6,0.0,0.0,0.0,983.5,39.0,6.9,28.0,18.4,0.324,1.0
2023-06-14 11:15:00+01:00,19.2,62.0,11.8,19.1,0.1,0.1,0.0,983.5,56.0,5.4,42.0,19.1,0.324,1.0
2023-06-14 11:35:00+01:00,19.2,62.0,11.8,19.1,0.1,0.1,0.0,983.5,56.0,5.4,42.0,19.1,0.324,1.0
2023-06-14 12:15:00+01:00,18.7,67.0,12.6,18.4,0.7,0.7,0.0,983.3,56.0,7.8,13.0,19.1,0.329,1.0
2023-06-14 12:35:00+01:00,18.7,67.0,12.6,18.4,0.7,0.7,0.0,983.3,56.0,7.8,13.0,19.1,0.329,1.0
2023-06-14 13:15:00+01:00,17.5,76.0,13.3,17.1,0.0,0.0,0.0,983.4,57.0,11.3,7.0,20.0,0.336,1.0
2023-06-14 13:35:00+01:00,17.5,76.0,13.3,17.1,0.0,0.0,0.0,983.4,57.0,11.3,7.0,20.0,0.336,1.0
2023-06-14 14:15:00+01:00,18.8,69.0,13.0,18.8,0.0,0.0,0.0,983.2,28.0,9.7,22.0,20.1,0.335,1.0
2023-06-14 14:35:00+01:00,18.8,69.0,13.0,18.8,0.0,0.0,0.0,983.2,28.0,9.7,22.0,20.1,0.335,1.0
2023-06-14 15:15:00+01:00,19.2,66.0,12.8,18.8,0.0,0.0,0.0,983.1,47.0,9.8,54.0,20.2,0.334,1.0
2023-06-14 15:35:00+01:00,19.2,66.0,12.8,18.8,0.0,0.0,0.0,983.1,47.0,9.8,54.0,20.2,0.334,1.0
2023-06-14 16:15:00+01:00,19.3,65.0,12.5,18.6,0.0,0.0,0.0,983.0,55.0,10.0,60.0,20.1,0.333,1.0
2023-06-14 16:35:00+01:00,19.3,65.0,12.5,18.6,0.0,0.0,0.0,983.0,55.0,10.0,60.0,20.1,0.333,1.0
2023-06-14 17:15:00+01:00,19.0,64.0,12.1,18.4,0.0,0.0,0.0,983.0,74.0,8.1,45.0,19.7,0.332,1.0
2023-06-14 17:35:00+01:00,19.0,64.0,12.1,18.4,0.0,0.0,0.0,983.0,74.0,8.1,45.0,19.7,0.332,1.0
2023-06-14 18:15:00+01:00,18.5,65.0,11.9,18.0,0.0,0.0,0.0,983.3,58.0,7.1,45.0,19.1,0.332,1.0
2023-06-14 18:35:00+01:00,18.5,65.0,11.9,18.0,0.0,0.0,0.0,983.3,58.0,7.1,45.0,19.1,0.332,1.0
2023-06-14 19:15:00+01:00,17.2,70.0,11.6,16.8,0.0,0.0,0.0,983.8,39.0,6.1,28.0,18.4,0.331,1.0
2023-06-14 19:35:00+01:00,17.2,70.0,11.6,16.8,0.0,0.0,0.0,983.8,39.0,6.1,28.0,18.4,0.331,1.0
2023-06-14 20:15:00+01:00,15.9,74.0,11.3,15.4,0.0,0.0,0.0,984.3,21.0,6.2,7.0,17.4,0.331,0.0
2023-06-14 20:35:00+01:00,15.9,74.0,11.3,15.4,0.0,0.0,0.0,984.3,21.0,6.2,7.0,17.4,0.331,0.0
2023-06-14 21:15:00+01:00,15.0,78.0,11.2,14.1,0.0,0.0,0.0,984.6,29.0,8.6,345.0,16.7,0.331,0.0
2023-06-14 21:35:00+01:00,15.0,78.0,11.2,14.1,0.0,0.0,0.0,984.6,29.0,8.6,345.0,16.7,0.331,0.0
2023-06-14 22:15:00+01:00,14.6,80.0,11.1,13.7,0.0,0.0,0.0,984.6,68.0,8.2,331.0,16.2,0.331,0.0
2023-06-14 22:35:00+01:00,14.6,80.0,11.1,13.7,0.0,0.0,0.0,984.6,68.0,8.2,331.0,16.2,0.331,0.0
2023-06-14 23:15:00+01:00,14.1,81.0,10.9,13.1,0.0,0.0,0.0,984.7,13.0,8.2,322.0,15.8,0.331,0.0
2023-06-14 23:35:00+01:00,14.1,81.0,10.9,13.1,0.0,0.0,0.0,984.7,13.0,8.2,322.0,15.8,0.331,0.0
2023-06-15 00:15:00+01:00,13.4,84.0,10.7,12.3,0.0,0.0,0.0,984.5,18.0,8.7,318.0,15.4,0.331,0.0
2023-06-15 00:35:00+01:00,13.4,84.0,10.7,12.3,0.0,0.0,0.0,984.5,18.0,8.7,318.0,15.4,0.331,0.0
2023-06-15 01:15:00+01:00,13.4,95.0,12.6,12.8,0.0,0.0,0.0,984.6,28.0,10.0,330.0,15.4,0.325,0.0
2023-06-15 01:35:00+01:00,13.4,95.0,12.6,12.8,0.0,0.0,0.0,984.6,28.0,10.0,330.0,15.4,0.325,0.0
2023-06-15 02:15:00+01:00,13.2,94.0,12.3,12.4,0.0,0.0,0.0,984.4,30.0,10.7,327.0,15.1,0.326,0.0
2023-06-15 02:35:00+01:00,13.2,94.0,12.3,12.4,0.0,0.0,0.0,984.4,30.0,10.7,327.0,15.1,0.326,0.0
2023-06-15 03:15:00+01:00,12.8,94.0,11.9,12.1,0.0,0.0,0.0,984.2,13.0,9.1,326.0,14.7,0.326,0.0
2023-06-15 03:35:00+01:00,12.8,94.0,11.9,12.1,0.0,0.0,0.0,984.2,13.0,9.1,326.0,14.7,0.326,0.0
2023-06-15 04:15:00+01:00,12.5,94.0,11.6,11.6,0.0,0.0,0.0,984.2,29.0,9.5,331.0,14.4,0.326,0.0
2023-06-15 04:35:00+01:00,12.5,94.0,11.6,11.6,0.0,0.0,0.0,984.2,29.0,9.5,331.0,14.4,0.326,0.0
2023-06-15 05:15:00+01:00,12.9,93.0,11.8,12.0,0.0,0.0,0.0,984.4,30.0,9.8,332.0,14.2,0.326,1.0
2023-06-15 05:35:00+01:00,12.9,93.0,11.8,12.0,0.0,0.0,0.0,984.4,30.0,9.8,332.0,14.2,0.326,1.0
2023-06-15 06:15:00+01:00,14.7,89.0,12.9,14.5,0.0,0.0,0.0,985.1,23.0,7.6,335.0,14.7,0.326,1.0
2023-06-15 06:35:00+01:00,14.7,89.0,12.9,14.5,0.0,0.0,0.0,985.1,23.0,7.6,335.0,14.7,0.326,1.0
2023-06-15 07:15:00+01:00,16.7,80.0,13.1,16.7,0.0,0.0,0.0,985.6,9.0,6.8,342.0,15.7,0.325,1.0
2023-06-15 07:35:00+01:00,16.7,80.0,13.1,16.7,0.0,0.0,0.0,985.6,9.0,6.8,342.0,15.7,0.325,1.0
2023-06-15 08:15:00+01:00,18.1,70.0,12.6,17.9,0.0,0.0,0.0,985.8,15.0,6.5,3.0,16.9,0.324,1.0
2023-06-15 08:35:00+01:00,18.1,70.0,12.6,17.9,0.0,0.0,0.0,985.8,15.0,6.5,3.0,16.9,0.324,1.0
2023-06-15 09:15:00+01:00,19.3,63.0,12.2,19.3,0.0,0.0,0.0,985.8,2.0,6.6,13.0,18.1,0.323,1.0
2023-06-15 09:35:00+01:00,19.3,63.0,12.2,19.3,0.0,0.0,0.0,985.8,2.0,6.6,13.0,18.1,0.323,1.0
2023-06-15 10:15:00+01:00,20.5,56.0,11.4,21.0,0.0,0.0,0.0,985.6,33.0,7.2,27.0,19.3,0.321,1.0
2023-06-15 10:35:00+01:00,20.5,56.0,11.4,21.0,0.0,0.0,0.0,985.6,33.0,7.2,27.0,19.3,0.321,1.0
2023-06-15 11:15:00+01:00,21.1,54.0,11.3,21.8,0.1,0.1,0.0,985.3,41.0,8.0,27.0,20.3,0.32,1.0
2023-06-15 11:35:00+01:00,21.1,54.0,11.3,21.8,0.1,0.1,0.0,985.3,41.0,8.0,27.0,20.3,0.32,1.0
2023-06-15 12:15:00+01:00,21.4,53.0,11.4,22.1,0.0,0.0,0.0,984.9,37.0,7.4,23.0,21.1,0.319,1.0
2023-06-15 12:35:00+01:00,21.4,53.0,11.4,22.1,0.0,0.0,0.0,984.9,37.0,7.4,23.0,21.1,0.319,1.0
2023-06-15 13:15:00+01:00,21.9,50.0,10.9,21.6,0.0,0.0,0.0,984.8,34.0,8.4,47.0,21.8,0.312,1.0
2023-06-15 13:35:00+01:00,21.9,50.0,10.9,21.6,0.0,0.0,0.0,984.8,34.0,8.4,47.0,21.8,0.312,1.0
2023-06-15 14:15:00+01:00,22.3,47.0,10.4,21.9,0.0,0.0,0.0,984.4,17.0,8.9,43.0,22.0,0.311,1.0
2023-06-15 14:35:00+01:00,22.3,47.0,10.4,21.9,0.0,0.0,0.0,984.4,17.0,8.9,43.0,22.0,0.311,1.0
2023-06-15 15:15:00+01:00,22.3,46.0,10.2,21.6,0.0,0.0,0.0,984.0,40.0,9.4,47.0,22.1,0.309,1.0
2023-06-15 15:35:00+01:00,22.3,46.0,10.2,21.6,0.0,0.0,0.0,984.0,40.0,9.4,47.0,22.1,0.309,1.0
2023-06-15 16:15:00+01:00,22.0,47.0,10.1,20.6,0.0,0.0,0.0,984.0,29.0,9.8,54.0,21.9,0.308,1.0
2023-06-15 16:35:00+01:00,22.0,47.0,10.1,20.6,0.0,0.0,0.0,984.0,29.0,9.8,54.0,21.9,0.308,1.0
2023-06-15 17:15:00+01:00,21.7,47.0,10.0,20.7,0.0,0.0,0.0,983.9,28.0,6.6,45.0,21.5,0.307,1.0
2023-06-15 17:35:00+01:00,21.7,47.0,10.0,20.7,0.0,0.0,0.0,983.9,28.0,6.6,45.0,21.5,0.307,1.0
2023-06-15 18:15:00+01:00,20.7,57.0,11.8,20.2,0.0,0.0,0.0,983.8,18.0,7.2,354.0,20.8,0.306,1.0
2023-06-15 18:35:00+01:00,20.7,57.0,11.8,20.2,0.0,0.0,0.0,983.8,18.0,7.2,354.0,20.8,0.306,1.0
2023-06-15 19:15:00+01:00,19.0,65.0,12.3,18.5,0.0,0.0,0.0,983.8,38.0,8.2,345.0,19.9,0.306,1.0
2023-06-15 19:35:00+01:00,19.0,65.0,12.3,18.5,0.0,0.0,0.0,983.8,38.0,8.2,345.0,19.9,0.306,1.0
2023-06-15 20:15:00+01:00,17.4,69.0,11.6,16.7,0.0,0.0,0.0,983.9,13.0,7.6,341.0,18.8,0.306,0.0
2023-06-15 20:35:00+01:00,17.4,69.0,11.6,16.7,0.0,0.0,0.0,983.9,13.0,7.6,341.0,18.8,0.306,0.0
2023-06-15 21:15:00+01:00,16.2,73.0,11.4,15.3,0.0,0.0,0.0,984.3,26.0,9.0,331.0,17.9,0.306,0.0
2023-06-15 21:35:00+01:00,16.2,73.0,11.4,15.3,0.0,0.0,0.0,984.3,26.0,9.0,331.0,17.9,0.306,0.0
2023-06-15 22:15:00+01:00,14.9,79.0,11.3,13.8,0.0,0.0,0.0,984.2,8.0,10.7,312.0,17.1,0.306,0.0
2023-06-15 22:35:00+01:00,14.9,79.0,11.3,13.8,0.0,0.0,0.0,984.2,8.0,10.7,312.0,17.1,0.306,0.0
2023-06-15 23:15:00+01:00,14.7,81.0,11.4,13.5,0.0,0.0,0.0,984.0,4.0,10.7,312.0,16.6,0.306,0.0
2023-06-15 23:35:00+01:00,14.7,81.0,11.4,13.5,0.0,0.0,0.0,984.0,4.0,10.7,312.0,16.6,0.306,0.0
2023-06-16 00:15:00+01:00,14.2,82.0,11.3,13.0,0.0,0.0,0.0,983.8,10.0,10.7,315.0,16.1,0.306,0.0
2023-06-16 00:35:00+01:00,14.2,82.0,11.3,13.0,0.0,0.0,0.0,983.8,10.0,10.7,315.0,16.1,0.306,0.0
2023-06-16 01:15:00+01:00,14.7,78.0,10.8,13.1,0.0,0.0,0.0,983.8,14.0,12.2,313.0,15.3,0.308,0.0
2023-06-16 01:35:00+01:00,14.7,78.0,10.8,13.1,0.0,0.0,0.0,983.8,14.0,12.2,313.0,15.3,0.308,0.0
2023-06-16 02:15:00+01:00,14.6,75.0,10.3,13.1,0.0,0.0,0.0,983.5,3.0,11.2,315.0,15.2,0.308,0.0
2023-06-16 02:35:00+01:00,14.6,75.0,10.3,13.1,0.0,0.0,0.0,983.5,3.0,11.2,315.0,15.2,0.308,0.0
2023-06-16 03:15:00+01:00,14.4,74.0,9.9,12.8,0.0,0.0,0.0,983.1,10.0,10.7,320.0,15.1,0.309,0.0
2023-06-16 03:35:00+01:00,14.4,74.0,9.9,12.8,0.0,0.0,0.0,983.1,10.0,10.7,320.0,15.1,0.309,0.0
2023-06-16 04:15:00+01:00,13.8,76.0,9.6,12.2,0.0,0.0,0.0,983.0,3.0,10.4,326.0,14.8,0.309,0.0
2023-06-16 04:35:00+01:00,13.8,76.0,9.6,12.2,0.0,0.0,0.0,983.0,3.0,10.4,326.0,14.8,0.309,0.0
2023-06-16 05:15:00+01:00,13.8,76.0,9.6,11.9,0.0,0.0,0.0,983.1,5.0,12.0,321.0,14.7,0.309,1.0
2023-06-16 05:35:00+01:00,13.8,76.0,9.6,11.9,0.0,0.0,0.0,983.1,5.0,12.0,321.0,14.7,0.309,1.0
2023-06-16 06:15:00+01:00,15.3,72.0,10.2,13.5,0.0,0.0,0.0,983.5,0.0,12.6,323.0,15.1,0.309,1.0
2023-06-16 06:35:00+01:00,15.3,72.0,10.2,13.5,0.0,0.0,0.0,983.5,0.0,12.6,323.0,15.1,0.309,1.0
2023-06-16 07:15:00+01:00,17.3,64.0,10.5,16.0,0.0,0.0,0.0,983.7,0.0,9.8,332.0,16.0,0.308,1.0
2023-06-16 07:35:00+01:00,17.3,64.0,10.5,16.0,0.0,0.0,0.0,983.7,0.0,9.8,332.0,16.0,0.308,1.0
2023-06-16 08:15:00+01:00,18.9,60.0,10.9,17.8,0.0,0.0,0.0,984.0,0.0,9.7,329.0,17.2,0.307,1.0
2023-06-16 08:35:00+01:00,18.9,60.0,10.9,17.8,0.0,0.0,0.0,984.0,0.0,9.7,329.0,17.2,0.307,1.0
2023-06-16 09:15:00+01:00,20.6,54.0,11.1,19.9,0.0,0.0,0.0,984.2,6.0,9.8,336.0,18.5,0.306,1.0
2023-06-16 09:35:00+01:00,20.6,54.0,11.1,19.9,0.0,0.0,0.0,984.2,6.0,9.8,336.0,18.5,0.306,1.0
2023-06-16 10:15:00+01:00,21.8,50.0,10.8,21.4,0.0,0.0,0.0,983.9,26.0,10.8,4.0,19.7,0.305,1.0
2023-06-16 10:35:00+01:00,21.8,50.0,10.8,21.4,0.0,0.0,0.0,983.9,26.0,10.8,4.0,19.7,0.305,1.0
2023-06-16 11:15:00+01:00,22.5,48.0,11.0,22.1,0.0,0.0,0.0,983.8,10.0,11.2,15.0,20.6,0.303,1.0
2023-06-16 11:35:00+01:00,22.5,48.0,11.0,22.1,0.0,0.0,0.0,983.8,10.0,11.2,15.0,20.6,0.303,1.0
2023-06-16 12:15:00+01:00,23.2,46.0,11.0,23.4,0.0,0.0,0.0,983.5,7.0,11.0,19.0,21.5,0.301,1.0
2023-06-16 12:35:00+01:00,23.2,46.0,11.0,23.4,0.0,0.0,0.0,983.5,7.0,11.0,19.0,21.5,0.301,1.0
2023-06-16 13:15:00+01:00,23.1,43.0,9.9,22.9,0.0,0.0,0.0,983.1,10.0,11.8,20.0,21.4,0.306,1.0
2023-06-16 13:35:00+01:00,23.1,43.0,9.9,22.9,0.0,0.0,0.0,983.1,10.0,11.8,20.0,21.4,0.306,1.0
2023-06-16 14:15:00+01:00,23.2,42.0,9.7,22.7,0.0,0.0,0.0,983.0,11.0,10.3,12.0,22.0,0.304,1.0
2023-06-16 14:35:00+01:00,23.2,42.0,9.7,22.7,0.0,0.0,0.0,983.0,11.0,10.3,12.0,22.0,0.304,1.0
2023-06-16 15:15:00+01:00,23.3,44.0,10.4,22.9,0.0,0.0,0.0,982.7,2.0,9.9,10.0,22.3,0.302,1.0
2023-06-16 15:35:00+01:00,23.3,44.0,10.4,22.9,0.0,0.0,0.0,982.7,2.0,9.9,10.0,22.3,0.302,1.0
2023-06-16 16:15:00+01:00,23.3,43.0,10.0,22.2,0.0,0.0,0.0,982.5,11.0,10.1,356.0,22.4,0.3,1.0
2023-06-16 16:35:00+01:00,23.3,43.0,10.0,22.2,0.0,0.0,0.0,982.5,11.0,10.1,356.0,22.4,0.3,1.0
2023-06-16 17:15:00+01:00,22.4,46.0,10.1,21.4,0.0,0.0,0.0,982.2,18.0,7.1,15.0,21.9,0.299,1.0
2023-06-16 17:35:00+01:00,22.4,46.0,10.1,21.4,0.0,0.0,0.0,982.2,18.0,7.1,15.0,21.9,0.299,1.0
2023-06-16 18:15:00+01:00,21.9,53.0,11.9,21.7,0.0,0.0,0.0,982.3,15.0,5.4,20.0,21.3,0.299,1.0
2023-06-16 18:35:00+01:00,21.9,53.0,11.9,21.7,0.0,0.0,0.0,982.3,15.0,5.4,20.0,21.3,0.299,1.0
2023-06-16 19:15:00+01:00,20.0,65.0,13.2,20.3,0.0,0.0,0.0,982.3,11.0,4.9,17.0,20.4,0.298,1.0
2023-06-16 19:35:00+01:00,20.0,65.0,13.2,20.3,0.0,0.0,0.0,982.3,11.0,4.9,17.0,20.4,0.298,1.0
2023-06-16 20:15:00+01:00,17.6,74.0,13.0,17.3,0.0,0.0,0.0,982.6,3.0,8.4,295.0,19.1,0.299,0.0
2023-06-16 20:35:00+01:00,17.6,74.0,13.0,17.3,0.0,0.0,0.0,982.6,3.0,8.4,295.0,19.1,0.299,0.0
2023-06-16 21:15:00+01:00,15.8,75.0,11.4,14.8,0.0,0.0,0.0,983.0,0.0,9.8,298.0,18.1,0.299,0.0
2023-06-16 21:35:00+01:00,15.8,75.0,11.4,14.8,0.0,0.0,0.0,983.0,0.0,9.8,298.0,18.1,0.299,0.0
2023-06-16 22:15:00+01:00,15.2,75.0,10.8,14.0,0.0,0.0,0.0,983.2,1.0,9.8,324.0,17.3,0.299,0.0
2023-06-16 22:35:00+01:00,15.2,75.0,10.8,14.0,0.0,0.0,0.0,983.2,1.0,9.8,324.0,17.3,0.299,0.0
2023-06-16 23:15:00+01:00,14.7,75.0,10.2,13.5,0.0,0.0,0.0,983.3,0.0,8.4,313.0,16.6,0.299,0.0
2023-06-16 23:35:00+01:00,14.7,75.0,10.2,13.5,0.0,0.0,0.0,983.3,0.0,8.4,313.0,16.6,0.299,0.0
2023-06-17 00:15:00+01:00,14.1,75.0,9.7,12.7,0.0,0.0,0.0,983.3,0.0,9.0,307.0,16.0,0.299,0.0
2023-06-17 00:35:00+01:00,14.1,75.0,9.7,12.7,0.0,0.0,0.0,983.3,0.0,9.0,307.0,16.0,0.299,0.0
2023-06-17 01:15:00+01:00,13.3,80.0,9.9,12.4,0.0,0.0,0.0,983.1,9.0,6.1,298.0,14.8,0.3,0.0
2023-06-17 01:35:00+01:00,13.3,80.0,9.9,12.4,0.0,0.0,0.0,983.1,9.0,6.1,298.0,14.8,0.3,0.0
2023-06-17 02:15:00+01:00,13.6,76.0,9.5,12.4,0.0,0.0,0.0,982.9,6.0,6.9,317.0,14.4,0.3,0.0
2023-06-17 02:35:00+01:00,13.6,76.0,9.5,12.4,0.0,0.0,0.0,982.9,6.0,6.9,317.0,14.4,0.3,0.0
2023-06-17 03:15:00+01:00,13.1,77.0,9.2,11.7,0.0,0.0,0.0,982.7,7.0,7.8,326.0,14.2,0.3,0.0
2023-06-17 03:35:00+01:00,13.1,77.0,9.2,11.7,0.0,0.0,0.0,982.7,7.0,7.8,326.0,14.2,0.3,0.0
2023-06-17 04:15:00+01:00,12.6,80.0,9.2,11.2,0.0,0.0,0.0,982.8,2.0,8.2,322.0,14.0,0.3,0.0
